10000 119913
4033 6135 9
8134 5495 2
5773 6819 3
8355 4334 6
8192 6913 8
3763 134 8
9845 117 6
9325 2971 4
1801 2337 10
8891 1824 7
1561 1464 2
9870 4446 7
2108 1584 9
2011 8561 8
7829 3161 4
1879 1572 5
353 5276 8
2603 6439 9
4042 781 3
4858 5854 1
9558 2081 1
9570 7183 3
5565 8748 9
5997 9354 1
810 1203 9
8711 6065 6
450 3456 5
3980 4334 1
2922 4767 8
570 2877 4
5386 5039 5
5892 2343 10
5834 196 8
4194 1175 7
5578 3333 7
1565 8288 5
2296 6588 5
5209 6048 5
9773 4070 2
3672 8405 9
2189 3967 10
1765 2695 10
45 8499 4
3610 7210 1
3604 6170 7
3832 9263 4
4333 2666 10
9608 23 10
384 1788 10
4922 9809 2
7353 4468 4
6035 8934 3
2104 2243 4
2965 5749 1
1249 4057 6
3286 480 2
9893 2021 5
2642 7628 8
8211 1463 7
3646 1828 6
1455 608 10
4819 4082 7
7688 1891 4
8234 4824 2
4228 1766 1
2625 7025 1
3010 7487 2
420 228 7
9881 1379 7
8119 408 1
2980 3437 5
9566 1484 6
9878 2754 5
6943 9421 9
945 2099 3
1744 990 8
4044 2448 8
1963 1328 7
2440 720 10
4034 3116 5
5738 3022 8
5175 3746 6
9615 2141 4
1205 3724 4
1248 2141 2
382 6004 3
7215 9592 4
5863 5789 9
1314 5462 1
1018 6020 10
1265 942 4
7623 2764 5
5344 7048 4
8848 1077 8
1831 1384 5
4997 8647 4
4340 9381 7
6379 4509 1
9948 7767 5
5119 689 2
4366 7775 8
2567 7124 2
2224 1234 8
1127 2359 1
4412 15 7
7874 8123 4
2126 6912 2
1113 7233 5
8013 5591 6
2879 75 1
415 3473 2
6284 8668 9
7719 4890 7
9115 6367 6
4788 9186 2
1191 6086 7
8390 9144 10
6500 324 9
7343 1538 3
1975 4267 9
7175 1070 5
9238 7631 1
7011 7054 9
8685 928 8
1846 2062 4
2888 4030 7
9117 916 8
590 9613 2
3652 3563 5
4007 99 9
2434 8150 6
501 8095 9
2364 9559 3
3377 9806 6
8041 5117 8
5196 2686 9
455 4593 10
8069 1001 4
3915 8609 1
3196 4203 5
7134 841 9
7802 8825 4
906 5111 4
4048 3230 8
2751 2519 10
5325 3571 4
6528 3706 5
7617 1470 10
8131 8988 10
751 8013 9
4361 4557 4
8126 4705 7
7471 374 10
1695 4934 1
8706 5984 4
4250 1830 8
8648 8154 1
852 1111 6
6931 8065 5
7675 2257 7
7531 6813 1
4125 4651 1
1738 9173 8
4352 455 5
1997 1652 8
1821 684 3
7049 2919 9
3475 89 10
560 702 9
2177 5263 7
3570 1120 10
6880 2517 5
6231 734 1
4404 9522 10
6033 1064 8
7733 2090 1
9611 7485 1
2454 7333 4
5418 5901 4
587 443 2
2110 240 8
6248 5302 6
1540 6882 8
1843 1864 4
4543 6886 2
2220 5409 3
4838 2170 8
4677 2265 8
3246 6197 7
1403 3574 9
5968 5045 4
2709 5387 6
8162 8086 7
950 1260 9
524 9626 2
3559 895 2
2888 6270 8
1154 4455 7
1942 7110 2
4853 6465 3
2398 78 4
2142 4197 8
2505 9396 10
8463 8982 1
4400 1710 6
6806 6574 1
9532 7566 4
9843 9273 1
4962 8885 2
285 172 2
8971 8691 5
2077 1462 7
703 1533 6
855 2584 1
9930 2458 9
9984 6471 10
5857 7797 7
9174 5383 7
5287 1078 10
9430 9678 3
3568 2663 2
2422 3444 5
7470 5946 7
405 8244 5
3920 12 3
1530 6335 7
5618 2095 10
2418 434 4
6165 1228 7
2776 5510 5
7658 4804 8
7547 9677 1
458 906 7
2739 7170 3
4601 2182 4
3344 1686 2
2242 272 3
8344 5781 1
146 2096 2
66 305 3
589 1191 5
5900 5153 4
8860 8788 8
8703 5334 1
7486 9866 1
579 2715 8
6657 1563 4
9356 3526 8
6764 6748 8
6516 1729 6
2396 1963 6
5380 6639 4
4583 1319 9
9932 1370 4
3219 5031 6
2033 2643 4
9997 2743 3
8512 2364 3
6307 7419 1
9865 9669 2
8925 9942 3
5608 2403 9
747 4983 9
795 6325 5
2650 5050 9
7113 8560 7
7898 6476 3
9866 9373 9
788 220 10
4337 8174 3
5468 5701 4
5722 2221 8
627 6394 8
1976 1420 4
6450 1161 2
4489 7987 5
5844 2304 10
4485 2711 2
2162 7423 2
559 9534 1
9432 9362 7
8271 4632 4
9903 5104 9
9577 835 4
7227 1534 8
246 4925 4
8312 1203 9
7123 5296 4
6705 7344 5
4609 2379 9
8806 7461 2
5012 2626 4
6999 3126 9
7786 7844 4
5537 2345 10
6559 7282 2
9240 1893 4
8471 6053 2
4596 303 2
1015 1444 3
8110 6491 1
1018 3410 5
866 2375 1
8547 5250 5
1564 2935 7
1259 3125 1
2808 7336 8
867 3237 2
9592 1510 1
4245 3748 7
7429 7900 9
753 1429 4
9454 3248 2
6831 9282 5
4006 6271 8
940 2307 8
1170 8275 5
588 6920 10
1157 776 8
689 8260 5
5013 4095 3
8133 9956 3
3492 5111 9
1612 7376 9
491 5393 9
8357 7010 3
6902 688 2
8894 6619 4
2844 4500 5
86 3418 4
2127 8247 9
1646 8578 7
1017 4085 2
2138 6377 7
2252 749 4
2373 6666 9
7776 5701 2
397 6036 3
389 1562 4
1141 4485 8
6819 2981 6
1818 2233 5
3985 5500 4
2587 8725 6
9237 6926 10
7419 2487 9
7834 7791 1
3029 3446 4
358 2111 3
2933 1553 7
3474 1933 6
9845 1254 2
2704 5259 2
7459 4751 8
437 7048 3
5287 5415 9
2706 3122 5
1122 9237 6
3025 8454 9
1807 8216 4
1196 9614 4
9133 7734 2
3778 7613 10
6791 416 6
7820 3601 2
2362 3355 9
7154 1327 8
6520 2476 3
1528 8797 6
5029 928 9
4112 7416 5
6024 3018 3
4348 2277 5
76 3200 6
9439 133 6
2499 1366 2
4613 899 5
8091 1601 2
3138 3016 3
9580 68 9
4702 8137 8
2937 4418 2
4759 3034 6
8886 8270 8
5450 9548 9
9331 4195 2
6641 8208 9
1838 592 2
3987 6590 5
9096 3557 5
937 4258 2
1404 3618 7
2690 8732 7
7317 8323 7
3606 2263 6
8890 645 9
2799 2936 3
8338 320 9
2571 325 1
4101 9120 4
1899 5543 10
7468 4658 4
5826 6728 8
3634 2476 10
507 3325 7
6644 6911 8
6408 3585 1
2418 799 3
8231 4888 8
4201 6214 9
2440 786 10
8969 2037 4
5618 2586 8
5474 1873 6
587 7079 9
4204 2037 4
4044 2124 5
3326 1801 1
6031 1783 5
8938 3570 6
646 7840 2
3440 3161 9
9911 1355 8
9276 1408 4
6997 2565 9
9173 8887 1
1523 1551 2
9488 841 3
8971 1121 9
5929 175 1
9889 4759 7
9250 5615 6
8625 1242 8
1785 4626 6
8771 6820 5
9500 1620 3
2360 2886 8
2826 2255 5
1890 3351 10
832 7208 2
3394 7828 3
7770 3072 3
4115 6501 7
1444 2642 8
491 1754 4
1861 6135 9
4311 4476 9
446 9554 3
7165 2897 10
6316 6089 3
6697 293 3
7201 3973 5
500 5582 1
8369 939 5
5299 7643 9
2503 1674 10
5518 2738 10
7606 8139 1
9905 1387 2
3071 3236 5
3623 7253 5
4679 2754 7
9962 2893 9
1592 4176 4
6563 9343 8
3189 8776 9
8651 4338 7
1023 9865 5
2940 7783 2
9141 584 4
9589 495 1
22 5049 2
222 2336 4
9817 1157 10
1770 1049 5
198 1986 8
8208 304 8
8173 1883 5
899 4737 6
7750 8253 8
3077 2691 5
9076 9963 8
6421 6210 10
9116 5474 2
4564 288 10
6244 3937 5
5765 1193 10
7493 4936 6
932 1163 5
8352 871 5
8056 8709 9
6000 4111 1
11 3259 4
1653 4815 6
5263 2095 2
80 5755 3
152 813 9
9720 1132 5
5330 1420 5
3009 675 5
2318 441 10
5326 177 1
363 9025 7
2218 4747 7
5027 3011 8
5260 2766 1
7638 4646 2
293 3598 5
1930 197 7
1392 727 9
4791 3087 7
5579 5374 10
5165 4315 8
4143 5798 4
5452 1334 5
9044 6864 2
3662 3567 9
1409 8900 2
3284 9181 5
8910 1523 9
3807 2359 8
9978 6883 8
9439 5940 10
2043 401 10
2896 3900 8
2059 47 4
1575 1606 9
9152 2809 10
4488 5836 5
9481 6261 2
1135 1225 3
7676 939 8
999 6115 3
3100 3476 7
7307 357 3
1750 8229 4
8170 6438 1
6315 6274 8
1951 228 5
1434 588 10
783 8992 1
6022 8433 9
4811 6620 5
6117 8590 3
4700 9792 9
5188 7588 1
9894 8490 9
1520 359 2
1819 7091 6
7423 2268 4
7609 8959 1
2442 7730 6
8136 6670 3
8349 7591 2
9983 9295 5
9609 6930 9
8540 2304 1
5856 1834 5
6924 3608 10
7042 9297 4
1484 5510 10
6177 6509 7
2555 704 4
1879 9896 9
6525 5662 1
5096 8151 9
6828 5011 1
8432 3391 10
666 112 1
3567 7835 9
796 7292 2
734 8422 3
2633 7082 2
1944 467 4
2022 1537 2
877 2612 8
5306 364 1
8716 7099 2
3850 3220 10
1255 9456 8
1793 5363 10
4295 1872 5
4573 5287 1
2033 5822 6
9189 9818 1
3232 2186 6
7008 8784 4
4512 5339 3
6410 6126 4
9453 4951 3
948 4926 6
7469 2379 4
9243 5681 3
6343 5834 6
7470 7835 7
9881 6370 5
5178 2 4
5930 7731 5
4183 9219 4
3106 2402 4
3116 3514 7
4896 9679 10
2727 820 10
5479 452 1
4080 458 5
2094 1986 9
3569 2519 5
6857 8121 4
5728 8180 6
1295 6644 5
2818 3165 10
9299 6610 3
7851 1256 6
1248 2474 9
550 4798 3
5419 2333 9
2897 2273 8
1692 7637 1
298 9902 10
9978 7923 9
3007 6926 5
5705 9408 6
1065 4257 4
712 9024 1
9917 5877 8
2116 437 4
1760 8849 6
588 2610 1
1974 2886 9
2201 976 9
9636 2781 8
7635 3396 9
9543 5340 9
9317 4583 3
8758 9589 10
9295 7916 8
5994 5177 6
7551 6777 6
9909 3348 5
9314 4532 6
9829 5682 2
7860 7383 6
9220 5918 1
9643 5557 6
8526 2169 4
3955 6832 10
5228 1530 10
1360 2538 6
5841 8187 2
6393 2528 3
1029 4705 8
8333 9330 6
805 794 2
2221 6603 6
8001 471 4
845 3863 3
3546 379 5
5695 8133 3
9929 1002 8
4775 7679 1
7895 9202 6
6957 3573 1
6762 3978 8
7675 1552 5
8019 3501 1
3143 3099 2
8530 6168 4
1516 1640 4
5217 5663 6
1380 6623 7
4807 9682 10
2832 5533 7
6593 3454 3
644 2715 5
5177 8397 9
8151 6226 8
5556 9407 10
2839 795 10
8841 9700 2
9641 442 10
8655 6465 4
62 3219 7
2841 737 5
7619 9329 5
3779 2184 10
289 4865 1
3028 4314 8
1891 4104 9
8059 4379 5
4881 8980 2
6176 2574 1
8930 1297 10
8199 8367 5
4159 2604 7
5219 7424 5
4370 9707 9
40 2358 4
8285 7395 8
4147 8611 7
584 7568 4
93 6403 1
3092 1931 5
9810 2887 5
7484 780 4
4588 9599 10
7478 7658 8
9737 3012 2
3631 8128 8
4948 8802 10
9237 2675 9
4931 2628 2
8300 1559 8
5394 9690 8
1027 3846 7
6301 2102 8
4979 39 10
1873 8384 7
412 4985 1
6268 9473 5
7202 7388 10
967 7820 4
7537 4648 7
1630 8405 4
5877 5536 7
9645 8165 10
823 4843 10
5205 680 10
8191 7743 1
6687 2718 9
9488 4646 1
9105 1536 4
2346 6762 3
7700 1950 5
6952 5574 8
2541 669 5
1596 8666 10
8575 366 8
4562 5002 7
6108 8729 6
1227 359 8
5910 7321 7
9236 6015 9
7588 1043 9
9171 7368 3
6930 2431 2
3217 4624 2
3370 1160 3
7732 7004 4
9304 9515 9
6775 9149 3
79 5971 8
8386 89 3
439 4326 5
2664 1818 6
9883 3287 8
8616 7589 1
9426 6443 8
6572 9531 4
4697 411 3
9564 9811 4
6927 7374 4
4327 5342 4
2131 5045 7
5594 8176 10
3856 759 5
8135 4584 9
1167 3675 6
2826 1854 1
4593 6755 3
8162 852 2
9961 6 3
9027 8207 7
4691 6460 3
9838 7449 7
6978 5847 9
2340 853 6
4792 2936 5
624 1850 8
1240 5759 6
2304 9817 7
6255 8528 9
3849 9236 5
5671 9546 3
843 8394 7
4225 2275 6
3790 482 6
3151 6876 7
323 4231 3
7309 6650 8
1319 7300 6
7751 6223 10
8240 7728 6
9312 5565 7
8747 3281 2
3347 3036 3
5455 345 10
5880 3046 7
1034 5689 2
4401 7192 3
1548 8976 10
2107 8981 5
1836 1856 1
1129 5090 9
6991 1009 5
3506 8853 4
2792 1607 5
1045 2586 1
4457 2039 6
5627 1436 9
2839 6829 10
8495 5843 6
8062 5957 5
4415 3976 5
1483 4053 10
4794 2269 8
997 8916 1
7968 8184 3
2810 9480 7
8882 6013 8
510 5663 4
726 7834 6
8656 5710 10
4503 6830 1
4996 3117 4
5819 1284 10
3220 5576 7
2567 428 3
4467 2462 7
2597 7397 1
4793 9777 2
7035 8382 5
1932 7401 5
2931 3708 6
3048 7974 8
837 484 3
2487 5988 9
6075 9961 7
9068 4514 7
1047 5907 10
4888 5845 3
5667 4612 9
2287 9710 1
646 4077 8
9014 792 1
6974 1707 8
7044 2105 7
2513 1924 9
7992 9777 2
9657 8864 7
4453 2660 6
380 6864 5
1633 1668 9
4149 6338 4
1389 4784 5
7329 3887 10
3326 3570 3
2471 3898 5
2121 7115 5
3768 3165 7
8109 3302 7
6030 762 8
2235 4663 7
1637 4580 6
4704 8768 6
1235 6818 1
6559 2477 8
1074 9254 10
291 1024 7
2087 2547 9
3314 1890 3
1551 8937 8
2331 6999 10
9033 1127 5
1455 2888 10
5671 6915 5
1040 9274 6
3094 1472 2
4349 520 4
1667 5399 2
300 600 1
2406 2033 4
6278 4413 6
4484 3854 5
8021 7150 5
787 9642 10
1545 5939 1
220 921 1
8823 5415 6
8716 3065 10
1586 1633 10
3390 5447 8
965 9529 4
2475 1853 6
2633 3397 1
9622 4994 4
546 685 8
1843 636 6
2729 9182 9
9691 9951 3
2588 814 6
5501 7736 10
2161 9151 5
3204 8374 2
8201 1733 1
4964 6094 3
3968 5906 10
5704 1839 7
196 9780 10
3438 7552 5
893 7193 9
1178 4222 4
4649 9745 5
7214 4627 5
8678 748 5
8355 2432 1
6944 2133 5
9815 2523 7
4826 288 3
7713 6102 7
9799 9253 6
6355 4886 5
4425 7876 2
9264 8034 2
5028 7391 9
2500 6055 9
7242 4881 2
4648 1776 8
9465 2264 10
9161 9477 3
1981 2450 8
4231 2151 2
664 7941 7
6245 9491 10
5922 336 1
8895 6625 9
474 6712 4
7820 1072 4
746 5011 9
7042 4583 10
9946 1965 1
175 9826 4
8925 5878 1
3276 5633 4
1560 4309 4
4665 5567 8
7644 2681 8
9921 1836 3
2011 8994 1
4682 2589 8
1689 5869 9
9352 7773 1
8359 6115 3
6771 6379 4
2435 666 2
1688 7174 6
2464 6561 10
4338 512 2
3767 484 1
1985 6182 5
9725 8586 10
2719 1330 4
339 5487 8
1933 1990 6
5985 110 4
8520 4602 6
9661 7487 1
360 2434 9
8149 8408 4
1546 4070 8
8308 836 2
8445 4677 8
91 4446 8
1440 3775 3
4373 2789 1
738 440 8
7039 5659 1
464 7453 7
2001 4540 4
5734 6796 2
2543 764 10
7571 8583 9
9037 418 2
3529 6150 10
7629 6841 2
2004 2080 1
4091 908 4
2348 2907 7
1778 758 9
8796 6271 3
4663 1269 4
4682 6876 2
614 1770 2
7165 8942 7
2197 6509 8
6966 8324 5
7421 143 6
9725 5461 6
2121 1266 2
5415 257 3
5716 3723 10
3509 616 10
3239 6253 7
2832 2671 5
1677 2653 1
6873 7710 8
5148 8303 1
4116 2395 8
3656 8363 3
3738 4868 3
637 3965 2
2041 8599 9
4194 2827 7
6634 3778 2
223 5833 2
9180 8857 4
1763 5472 3
9214 204 6
5159 1746 10
5397 3529 9
7186 9895 10
7114 8909 5
531 2462 8
9099 2699 10
2444 4369 7
5033 5967 1
6472 7046 7
4890 6569 5
5718 450 1
1532 4525 10
4030 4802 2
1347 3654 9
6990 9371 2
7893 9917 6
490 5750 9
53 7375 5
6553 4373 5
7619 2776 2
5611 2492 10
5578 2658 10
9465 1262 7
4895 8845 10
8039 9139 9
2020 4020 10
2798 152 3
4295 2582 5
7814 8168 8
1320 8158 2
5935 319 10
5146 5416 6
1471 7940 1
1915 3896 1
4777 7930 8
2037 2369 2
3954 3445 10
2140 1593 3
6551 8742 1
5677 813 5
455 4704 9
9265 3166 10
4562 4095 4
7118 9850 4
2565 5383 5
2598 3593 7
1275 9727 4
6770 2094 6
5078 8822 10
9650 1388 1
2280 8043 5
789 181 1
9337 2356 4
9531 4262 3
6316 9163 2
535 9631 10
7063 1560 3
1309 3629 2
4362 5594 5
8947 6698 8
6363 8712 8
7206 9261 6
3579 5662 10
7199 9900 8
7228 9257 1
4374 1584 9
8045 9481 1
580 660 2
2269 8835 6
1252 1679 3
2527 7681 1
4641 5569 6
7032 7636 7
9507 2809 7
6747 9260 7
5625 2323 1
1350 9992 9
5846 1218 9
6132 8975 9
7333 7554 5
386 8279 9
5328 8333 2
8288 4457 4
4999 2268 7
6351 1823 1
2001 7645 5
7079 8378 7
1307 3923 7
5095 3266 1
1405 1785 2
6765 9897 6
485 3430 4
1333 145 10
5710 942 6
1917 7286 6
9590 3983 8
2230 4314 8
7709 730 2
2360 4284 10
5728 8925 2
6492 4640 10
2732 8486 1
9292 8250 9
1515 7075 10
9155 1770 1
263 3987 8
2472 3715 3
2168 2897 3
5992 9775 4
1084 4009 4
8447 7268 3
1893 386 7
4327 5775 5
7719 92 9
8651 9526 1
369 5910 3
8660 1748 9
1250 656 6
5652 9492 3
6819 3168 8
652 5146 5
4572 1104 10
9761 6158 7
3077 5683 8
8477 4843 6
6248 457 2
1967 6942 5
9958 9977 6
804 2272 10
6553 6492 9
3264 1657 5
9199 4069 6
1318 1028 2
652 9412 4
5718 9018 1
3781 3082 9
9841 1882 8
342 3445 1
6577 5883 9
1664 3659 2
1316 2802 6
4383 7926 4
7829 725 9
2347 1125 10
8716 5207 8
9919 9568 2
383 1514 7
2988 1882 10
4721 7148 2
9927 248 9
9722 3520 8
5189 2495 8
2321 327 3
6162 2458 10
6045 9823 6
1324 3657 10
6155 9342 6
6012 1398 5
7464 3422 2
2759 2179 3
1183 7297 4
4162 5056 6
943 4346 5
6987 6900 10
6196 6167 10
2396 9267 2
6 1752 6
9574 6095 4
3242 3292 2
2713 1717 1
6845 1005 6
2235 3994 10
5825 9610 5
9593 5265 7
446 5275 10
4013 9524 5
9898 9319 1
6415 6225 3
6838 9341 9
3215 2721 2
2206 5503 4
7384 1851 9
9697 1286 1
731 712 5
8748 8019 7
2294 7743 5
185 4231 6
4097 1455 8
5782 9873 8
8274 302 9
8704 1487 1
5873 8565 5
8894 2405 8
6256 8092 4
2987 1911 1
8283 5521 1
9789 4080 10
5892 265 6
3074 8029 5
1079 2297 3
805 9095 8
5573 4829 5
166 4976 7
736 8886 9
8 4895 7
9408 8499 10
7955 4508 1
1797 4550 8
2585 8631 6
1393 2247 1
7079 5976 3
4611 2098 3
5234 8453 1
124 1699 10
2545 4047 3
108 6914 9
6949 6276 1
4945 8183 2
6925 7835 6
1772 4942 1
9687 9598 4
6849 2807 10
9775 1863 4
1229 9094 10
2298 6694 10
8251 3834 10
1630 9030 2
6552 3636 2
4442 1256 8
9612 2032 7
7940 7087 10
6670 7089 2
2347 1237 4
5749 5363 9
835 1580 7
8295 6150 6
3569 7513 6
8766 4738 2
8570 1826 9
187 7156 3
1552 2510 6
8731 9146 1
6505 579 10
542 3750 9
7141 7334 2
9661 7271 1
9026 7329 9
9569 8342 9
6773 2627 3
1323 4954 2
2881 8677 5
693 1117 1
9413 8603 1
8866 267 9
7485 9553 6
6946 7407 9
8122 1498 1
9723 1536 4
975 8273 9
3993 7782 5
4482 3879 9
875 3295 5
338 5208 3
8774 7855 6
7747 3900 5
2528 6929 10
556 8649 9
9241 6434 6
9891 6015 7
4217 5736 5
1533 1061 1
2630 9206 3
2711 5333 5
934 1155 2
694 9124 6
2042 9781 10
3248 4873 1
5281 2383 4
5388 8167 2
3248 1451 7
900 1752 5
28 8560 2
9309 5452 4
4245 9813 4
5721 3905 1
1997 7600 7
7970 8290 7
7960 1896 4
391 7002 9
1639 1480 7
8070 7327 7
1542 95 8
686 9525 5
4778 2957 2
7030 176 5
468 8426 5
9718 8421 5
9357 8622 3
2906 7440 7
4941 5988 4
7110 8650 4
7322 3419 2
8802 3083 6
1086 7315 8
3736 324 6
5737 9064 9
8165 8245 9
7183 9590 10
9787 1799 7
657 5490 2
8903 6790 7
5939 218 3
7609 5035 9
2124 4993 4
7641 9209 2
3475 8157 5
8586 9447 2
9994 2672 8
86 548 2
4328 4632 5
1497 3934 6
5736 6665 6
1835 6233 1
1640 7 1
5814 5466 10
6961 100 9
8566 205 6
2722 1850 9
9339 2839 1
9381 6098 10
4403 1560 2
9963 1121 2
4276 7826 9
8488 1589 4
1667 7502 9
3707 4548 3
6201 2947 6
7806 1922 2
8238 4157 6
2771 8177 5
510 1928 3
8933 762 2
3403 3240 5
6482 6762 4
9708 5476 1
2835 4038 4
3949 6114 8
9240 4414 6
4433 8871 10
1616 3521 7
2017 302 2
3993 6903 7
1127 6334 10
9606 2187 3
1366 150 9
8229 852 4
3537 8669 4
6376 2907 7
6524 6089 1
551 2088 5
2219 6812 5
2672 3268 3
3440 6970 7
5916 3748 8
7954 111 2
5901 1452 7
2439 9894 8
8230 416 8
6210 3050 2
5963 9802 5
1481 8197 8
4352 6143 4
79 7076 4
4869 5934 10
8208 5220 3
7140 7956 2
6679 9386 10
1544 6501 7
8946 1921 5
8363 6912 8
1670 9975 7
4473 4525 1
7435 264 3
7251 1982 4
2873 6018 9
537 8630 9
2095 2126 6
5688 7729 4
2280 7496 3
822 9738 9
3503 9051 3
5163 6156 10
7870 538 8
694 7838 7
281 284 7
4839 1378 7
2859 73 5
1055 8858 6
8917 4569 10
7509 6416 1
3772 2720 5
5962 6566 1
2030 2356 9
8974 6920 8
5145 3219 9
1000 1686 5
3662 242 2
9761 4352 5
9760 854 2
2868 1447 2
7982 8574 10
9172 6810 1
2384 256 3
6715 3003 2
1036 1883 3
2287 4053 9
4857 3649 10
2745 370 4
5166 2025 7
8198 6868 8
9682 2769 9
7573 825 8
7590 1820 1
1815 6445 6
331 4762 4
5678 231 5
903 4936 5
5812 1590 1
3989 5368 8
3223 7062 8
2695 5649 7
9523 7723 9
654 2895 7
3249 4336 3
2501 5442 5
9651 1235 2
1570 492 6
407 8874 4
6670 1787 6
1313 8485 8
1327 4512 3
2815 1733 1
9354 2063 1
3195 869 1
7880 8602 6
7039 915 4
1309 5342 7
6868 4819 4
796 7668 2
5677 4503 9
3595 3136 7
5913 4565 10
7064 2241 8
8283 3808 6
6203 5859 2
1954 100 5
4779 772 1
178 2967 8
4848 5014 10
6652 7558 4
4488 1651 9
6061 6728 3
6388 2149 3
133 4266 8
2529 2285 7
7432 6254 5
6310 4151 9
3673 3721 4
1666 1497 2
2250 4690 6
6854 2070 8
3885 2107 6
3821 3840 9
4321 8470 5
7695 3502 9
1769 3144 1
1445 9133 10
7453 2093 2
7764 2330 7
6650 9665 3
13 7059 5
1870 2989 5
574 8330 5
488 5486 8
7729 591 5
6849 9271 7
2245 4136 5
1076 713 3
3685 1472 9
7512 1286 5
142 6956 9
1142 2522 5
2253 8739 9
9929 392 3
868 8430 1
2021 2421 3
9597 5683 3
7817 9258 4
5354 3068 1
4296 3538 9
4195 2992 8
3465 6503 7
3168 9275 3
7452 651 6
2513 94 4
17 6561 5
579 195 7
6661 1596 5
5584 7361 2
508 545 3
2635 8805 6
2410 422 5
1890 9654 4
1860 4972 6
5632 8367 10
6779 8820 3
1430 1125 6
8783 1367 4
2412 3891 5
8102 1091 7
7890 6469 8
9625 6989 4
3911 2324 4
4570 5323 4
6092 608 8
9570 3534 5
6335 3747 6
1290 9475 4
3193 8425 9
635 5770 9
3399 6360 4
6278 8213 7
2666 5898 2
2604 9087 7
7282 1395 8
4342 1533 3
1044 7841 9
6697 9168 1
224 7956 6
6680 1480 9
3712 1261 4
7606 4919 6
3016 1161 3
7274 907 4
1411 8293 9
343 8924 1
1239 3592 3
6683 4898 3
9902 681 8
4604 2726 8
1656 29 10
8767 490 3
2761 2525 5
925 130 5
693 5030 2
3729 401 4
5100 8162 8
7506 7970 10
2941 7164 4
861 237 9
1950 3622 5
1813 4776 8
1622 3315 2
3117 5338 10
4274 6366 5
7691 1859 3
7430 9621 2
9235 1385 8
7582 9427 9
3615 6010 9
717 8795 1
6600 8117 4
6766 202 9
9617 1271 2
5957 61 4
2261 1383 10
6393 1895 2
8943 1573 4
44 5004 9
8063 4109 8
5794 9188 10
914 9549 8
5953 29 7
9463 2919 3
339 5870 5
9979 6254 1
6894 9640 1
4145 2259 5
6517 7537 3
4031 5692 7
166 945 6
7077 8730 9
2867 3236 3
3136 747 7
304 3878 3
9812 874 5
5424 9174 3
8365 1644 10
2866 1113 6
4700 3285 8
1430 8810 2
1420 9526 10
9089 7072 9
9935 5195 4
6593 480 10
1798 7529 1
2297 7674 9
7968 4099 10
252 2694 1
6211 3440 10
1032 5956 9
287 2448 5
9274 9038 10
4855 3749 4
5072 4572 3
6166 3298 6
7191 7121 6
5053 3002 7
1868 308 3
7317 1002 1
9569 3492 5
1058 1636 1
211 7163 10
3098 9891 2
3009 7001 1
9924 4715 9
2667 7576 1
7332 8077 6
1743 1560 10
9275 7136 8
1104 2840 3
8425 9532 4
4725 2191 1
456 5950 10
1478 9497 9
1701 2001 3
7026 6391 8
7181 4565 5
9435 4903 10
8421 2215 4
3699 696 8
4861 7763 6
593 4918 3
1460 8737 10
1421 9551 6
4116 1876 2
7035 3073 3
5509 5762 8
2718 1902 1
5801 3500 7
9606 3537 3
1778 6797 9
2693 484 6
2739 1538 6
7370 2785 10
2740 639 6
5040 734 9
3352 5968 1
6577 6289 8
915 1338 7
5301 7694 4
6685 7208 6
679 2201 3
7680 8868 9
9666 7385 4
763 8073 5
1427 5136 9
5648 2351 2
1113 2551 2
9342 9587 3
4725 8620 5
1691 9178 6
1351 1990 5
67 9880 2
833 9948 4
1189 1864 7
836 9743 6
2465 6820 8
3659 6452 8
3708 9200 8
4688 6380 4
9880 6365 2
436 2024 4
9266 8181 9
3548 2665 4
2073 5151 8
5892 7356 5
6636 7111 2
1687 795 9
4294 4818 10
4537 2554 3
4539 6810 2
154 5902 9
9099 5373 7
1151 868 3
395 2021 1
4054 4450 1
3772 4175 7
2656 6476 10
7034 3966 9
1117 7111 10
5168 5516 8
4846 7202 5
2042 1045 9
6815 440 7
3934 7845 7
191 2525 3
5050 6318 5
1494 21 8
1446 2715 6
5017 4365 7
7633 6179 8
932 2805 9
8034 2310 3
5934 6976 9
5788 6522 4
3468 5579 3
2606 257 8
6585 3618 6
8841 1890 4
4046 4087 5
3316 2601 9
9226 1258 9
8148 7316 2
4039 4208 10
1101 9782 7
8640 9250 10
9617 8936 10
5753 5056 6
3380 792 3
757 2822 5
9850 1862 9
215 4080 5
4860 4374 2
7502 3296 10
5019 9695 10
3140 1525 2
2725 740 10
1746 3714 1
124 4955 3
7660 3258 5
8682 7267 2
2203 741 5
8206 5716 6
4883 6735 8
1775 1998 10
4012 8561 3
552 483 10
8541 2 9
1192 5889 9
1282 3053 4
5763 2314 10
510 8060 8
7915 8909 8
9662 9641 2
3189 209 2
9444 7566 5
3354 5994 1
1986 6489 9
2442 469 10
994 5884 9
411 3789 4
8730 1365 9
4057 3886 2
1870 7162 10
1931 8362 8
5885 5518 9
2357 2385 3
2365 2966 1
9634 6971 7
4292 6930 9
4994 5158 7
4510 9254 5
5111 8355 3
7338 9939 4
2538 8811 7
36 1507 3
1238 5420 8
7222 995 8
2575 9864 5
8536 8101 9
2464 7416 7
2837 4181 10
3395 6628 7
607 9008 4
6979 7126 1
572 2832 1
5382 1209 4
