2000 13973
1135 1910 10
134 1577 9
1312 501 4
1771 826 6
1745 626 5
377 505 6
1889 988 9
933 1001 4
1746 1645 10
203 1850 4
678 248 2
1676 1835 1
1198 1049 1
889 674 2
553 594 2
1488 1890 9
761 1710 3
1068 852 6
1635 694 10
533 369 8
1744 506 3
739 313 9
1802 65 9
249 1672 2
1361 246 3
1249 978 5
298 737 8
1992 165 7
152 1098 4
552 238 1
967 1032 6
812 1815 6
877 1555 10
679 855 2
449 370 8
218 4 6
1371 51 8
1458 1842 7
201 1722 2
1275 1854 1
65 954 2
977 375 9
260 439 4
1143 1138 9
1871 962 1
1755 270 9
1485 124 6
1032 1954 8
57 416 4
642 1371 6
497 719 10
957 963 6
1392 297 6
194 747 3
341 537 1
1133 474 10
1522 1762 10
1366 79 5
1434 958 4
1710 1730 10
1407 1740 7
379 713 8
405 1999 3
198 257 10
878 959 6
1273 1397 6
328 990 8
465 1485 7
127 1046 2
701 346 10
1493 1649 5
803 553 9
1346 427 9
796 610 4
1909 266 4
160 1268 6
856 1204 4
933 1350 2
676 725 5
825 1492 5
121 141 2
1045 142 7
815 19 8
649 1183 3
886 1926 6
816 903 5
224 1509 9
1711 1275 3
1313 751 4
1869 1334 1
586 1597 3
1598 1783 7
1417 1171 1
994 173 9
1345 1361 3
788 1770 7
1611 1954 6
418 1995 5
1212 976 4
1575 27 7
805 515 1
580 153 3
462 473 2
1718 1424 1
1421 1337 4
629 1603 7
625 1897 1
1901 234 10
1906 405 1
879 980 7
1460 709 10
1770 1521 2
417 796 4
283 1973 10
134 1961 9
79 1165 10
1051 1721 1
1925 1815 2
468 15 6
168 1286 8
869 181 1
382 959 3
112 1187 2
160 1324 3
353 1525 1
87 1122 3
131 374 5
1086 1865 1
1227 372 7
395 1314 3
1157 1680 4
1428 374 6
1495 210 1
29 1655 7
1210 1019 2
1418 1323 1
1497 1117 3
755 274 10
432 1773 10
1736 28 1
1141 1438 6
51 1406 5
1814 1509 9
1971 817 4
1320 1062 8
445 1384 2
255 1113 9
1305 1956 2
311 553 1
536 466 2
263 1135 1
655 544 5
1079 1948 5
1376 1346 10
934 1306 1
1786 105 6
1981 715 7
1040 160 4
1907 1414 2
1100 887 8
631 1437 1
1564 656 5
475 423 1
561 183 5
186 1658 4
609 733 7
1251 462 3
346 1475 5
1070 893 5
768 183 1
842 1069 6
1848 625 6
744 22 1
295 974 1
658 1212 5
108 1291 9
1959 243 5
162 767 2
0 316 1
1039 125 7
1153 1376 4
291 1935 10
1443 139 3
1597 1460 2
1742 1643 1
1565 759 5
1458 1497 4
758 20 6
901 1500 5
933 1839 3
298 1978 2
1111 779 8
1638 1764 9
1596 270 10
966 27 5
325 1861 8
1865 1701 4
1880 1825 10
735 1866 2
907 1936 6
1317 1185 2
1570 1066 9
695 1697 10
310 146 9
1732 1655 8
1157 283 1
17 1955 5
526 151 7
1909 571 9
612 1923 8
1219 1145 10
343 383 5
897 1684 8
828 1256 7
1247 1885 7
152 1736 8
1411 1787 1
1275 1638 4
1118 1272 2
1707 488 9
82 1650 1
1776 40 1
30 1913 5
1830 318 3
1585 738 1
709 740 9
264 1498 7
186 1257 2
489 1628 8
1992 1112 5
1479 825 4
630 1747 4
610 1299 7
1551 1073 3
1081 998 8
720 1447 5
1571 189 10
1321 64 4
1840 1742 1
1963 1973 10
1049 522 10
15 1144 10
171 1731 1
1697 1518 6
412 788 5
1554 349 10
218 676 1
1550 1524 7
307 1527 10
672 1951 10
850 603 10
556 1011 7
1736 1361 2
1241 955 2
1009 1111 9
720 1599 5
1661 1595 8
1771 1104 1
739 1931 1
1333 1023 10
1854 1398 5
453 1039 3
1477 1399 7
1080 953 9
1880 1130 3
762 1350 3
937 1270 10
1157 1984 4
1706 571 10
180 685 9
171 1704 9
592 75 4
1275 414 8
1051 898 8
1826 545 1
1302 998 8
539 1147 9
886 625 1
1659 417 1
1142 1534 9
1613 146 1
834 1287 2
1825 1445 1
650 744 1
1908 963 9
1473 1193 3
369 831 9
1274 51 1
525 233 9
1878 1440 9
1229 914 10
1859 1471 6
13 1112 3
494 1767 7
1518 673 6
260 413 7
684 1751 9
1472 1415 5
78 729 6
1322 696 1
353 1871 4
1304 81 1
374 508 9
1021 659 7
1632 1317 8
481 189 2
965 1488 1
1067 20 4
96 1973 2
1170 163 8
1377 1463 1
83 817 1
385 1392 4
875 1304 6
1858 1776 10
1829 1785 3
1853 1031 4
144 1834 9
1901 286 10
1928 725 5
1453 1000 10
741 366 9
1566 183 5
380 1457 7
1471 72 10
363 72 10
488 336 9
674 1893 4
406 1459 7
1850 428 8
1521 664 4
328 1560 4
306 1248 9
1583 405 7
1273 995 3
922 1670 1
1776 1897 6
248 308 3
1131 136 8
406 1792 10
1669 1162 3
510 298 4
246 845 6
254 372 8
1126 1495 4
1091 1992 3
61 1105 6
388 1918 7
523 771 4
845 1974 7
1565 1579 10
577 415 6
1605 574 3
817 1922 9
1006 1457 3
1879 76 7
892 1536 10
947 1083 7
1246 604 8
808 554 4
1437 1492 8
782 1982 3
937 1274 10
887 631 9
211 422 9
1312 928 3
1964 68 6
414 748 5
677 1920 10
1320 1276 1
220 1282 3
1567 1601 6
0 1170 2
578 1487 8
1105 732 6
1519 1360 9
421 400 6
34 1617 2
361 1091 4
1456 1934 2
566 113 10
1807 1526 10
58 414 7
334 839 5
988 1813 10
1123 117 4
1622 1369 5
1405 505 8
1100 855 3
544 1815 1
1685 524 10
369 1555 8
250 195 4
1253 708 9
1582 1513 9
542 1743 3
1949 138 5
658 1274 10
1048 1464 5
833 1996 5
613 564 8
1689 1391 1
16 470 6
399 1744 6
1530 1173 9
1062 537 7
603 587 5
1885 1101 6
1399 1156 10
816 410 7
878 443 8
1456 1475 10
1557 616 8
1904 1057 5
1578 1329 10
295 950 2
155 980 8
1857 766 5
1373 1303 9
69 1232 8
150 868 9
1626 1637 3
1367 1512 3
739 1914 6
1397 89 5
968 742 9
1369 474 3
1670 38 10
1560 1394 9
1199 1420 4
1556 1287 10
733 912 6
874 412 6
371 916 6
656 155 3
814 133 10
395 443 3
1682 1376 6
1051 1011 7
881 1379 8
1730 217 2
1269 108 9
548 1252 8
717 1187 6
2 1487 1
183 255 1
1832 1689 3
1699 324 6
667 1747 2
85 581 3
1340 322 2
120 1753 2
259 673 4
999 1804 9
1659 586 7
1287 645 1
1206 332 8
189 653 10
561 311 4
710 1973 2
12 215 2
1918 1229 3
1560 936 5
1879 1918 9
362 687 1
1870 852 1
1395 778 4
1859 1688 6
123 204 3
1870 1052 4
569 1899 8
483 138 7
1630 1449 10
553 1949 6
196 356 4
863 567 5
99 800 5
796 1928 1
489 1233 6
1306 1465 3
466 889 1
821 851 10
185 242 9
333 1180 2
268 693 7
1952 388 2
1129 519 9
596 1389 8
1781 1494 2
670 816 8
1007 552 6
1239 548 5
1201 1649 9
1671 453 6
637 1411 6
490 367 2
990 791 6
786 933 9
609 1226 9
1111 640 7
1937 1009 10
466 1734 6
1710 748 8
1113 1017 3
165 1355 2
548 1144 4
997 1043 2
349 887 5
1441 882 3
71 469 1
727 223 10
325 108 3
968 128 7
1643 831 7
1998 1793 10
1389 1632 5
1783 840 5
109 1653 3
1386 762 10
1699 1018 7
841 14 1
722 1575 8
1209 244 6
128 1307 7
1950 537 1
258 428 10
1562 545 2
764 75 5
749 1227 4
903 706 4
1795 1604 1
1745 1767 5
759 896 2
1415 1941 8
832 1118 5
1182 1050 2
173 614 6
462 1634 1
1247 1818 6
1231 730 2
84 781 6
1744 157 10
457 1291 1
1180 614 8
743 287 3
1150 977 1
1683 452 9
496 79 1
1036 1281 7
502 1144 7
1237 1288 8
843 260 10
1884 1739 9
913 475 10
25 1348 7
1082 641 10
780 741 10
1351 1611 1
1383 538 2
581 1018 6
945 675 7
870 1840 7
32 0 7
74 691 1
1667 931 3
1603 81 7
730 936 10
776 1731 6
1039 1012 1
992 405 6
363 1169 10
399 762 5
1011 409 2
1423 1161 1
1096 1438 9
1974 1807 8
1061 1902 9
198 786 7
30 150 1
1229 1263 1
725 746 7
1572 596 7
1762 1212 7
1493 1842 6
180 1463 1
66 1635 7
198 576 3
172 1951 6
1139 1615 4
494 345 7
1117 886 4
1038 1331 1
656 1223 5
1285 121 4
593 181 7
169 813 10
670 736 5
1023 915 7
465 963 2
1200 1485 7
227 1740 6
1088 872 1
415 1727 2
1570 653 2
136 862 6
892 464 9
794 192 1
28 671 1
812 1845 2
202 1256 4
953 492 4
1229 473 6
1400 1451 1
1165 97 2
474 1404 10
328 654 2
618 1545 9
799 839 9
825 319 10
304 718 2
635 301 3
944 559 7
819 683 2
1215 847 7
1043 63 5
77 228 6
28 1131 3
1239 77 4
1471 657 4
1844 1090 5
607 22 4
1741 896 3
1745 934 10
1799 1491 1
758 1181 10
1299 924 2
761 1332 7
575 474 3
1209 680 2
181 1886 4
658 1165 3
1300 1054 4
252 1841 10
1735 1845 6
1150 938 2
1771 552 9
1459 1408 7
941 974 10
325 57 9
1519 911 2
585 953 6
1675 1732 6
572 505 1
1523 835 5
209 1860 8
639 326 7
1042 1332 8
1895 649 1
1547 1820 8
555 1739 1
704 364 6
873 838 9
1691 538 2
904 1011 9
145 1066 1
1358 687 10
1701 1826 2
504 1103 3
655 963 5
1 415 2
1965 1166 2
1418 1060 7
111 1548 4
187 185 6
541 1003 10
820 1754 9
687 704 1
1284 1056 8
8 1297 6
1212 1083 1
47 1711 3
122 1876 10
1582 71 4
855 793 6
413 1881 4
1536 1344 10
1584 1943 4
1286 224 9
1669 1036 9
1945 1841 4
1013 893 4
1759 1134 4
1159 1019 3
325 1048 4
989 1766 10
104 1504 9
1290 1552 2
91 387 3
1606 1015 1
1401 334 10
1282 995 7
1176 168 9
189 1676 5
707 1960 3
1693 859 2
1815 1091 2
326 2 5
155 193 2
115 1573 9
706 753 2
142 1511 5
1932 1117 5
766 1091 10
296 1565 10
1505 177 10
12 1319 8
87 1415 7
624 139 1
1671 1292 7
1118 1157 2
1251 1360 8
461 227 4
339 217 7
1016 607 10
94 805 5
1826 191 1
814 563 1
1510 1277 5
358 1680 1
1816 487 1
720 1476 6
1039 0 1
1497 157 10
445 732 6
1745 136 5
231 1283 1
467 66 7
1697 179 9
1999 543 2
709 931 3
1538 625 7
748 212 3
623 553 7
1109 443 6
1851 1421 2
753 243 10
1160 62 2
1377 500 6
915 1114 3
1369 398 9
1470 332 2
540 669 2
1894 361 3
1930 503 3
92 405 4
1632 1350 7
1387 1698 6
1334 1859 2
1909 617 6
505 1395 1
1067 1378 8
604 1924 7
1948 224 9
370 1102 10
622 1431 2
1561 1923 4
1 1002 8
1390 957 1
1880 1082 6
63 433 1
302 1850 4
585 1046 7
1219 1965 1
457 1584 5
1250 528 3
737 1823 10
142 1637 6
462 445 1
1245 1895 7
1247 74 4
678 1706 1
1461 880 7
1949 1087 5
1179 1231 7
1780 733 8
1863 870 10
1960 220 9
1743 1099 10
151 1929 1
59 301 2
1290 911 2
1386 1850 5
1218 286 7
1854 65 8
1009 1955 4
1337 1649 1
1367 362 10
451 982 3
1830 1099 1
1265 1534 1
85 153 2
938 502 7
1101 1290 6
1953 162 8
816 719 5
1363 141 5
256 1603 4
1718 1247 7
95 1012 9
949 1907 6
808 131 2
1054 1087 6
555 15 1
1530 1769 8
1117 1948 6
1105 1780 1
870 118 7
1566 726 9
1984 1940 4
781 134 3
1657 1524 9
8 580 9
710 1565 6
737 1561 1
386 844 5
1688 550 5
279 278 8
1021 958 5
909 1983 4
1682 732 8
1303 850 3
1688 493 8
1618 9 1
138 1305 6
1379 1752 5
1810 1217 3
447 273 8
1793 1044 2
143 315 5
476 1332 9
1174 992 6
463 941 5
480 139 1
293 667 6
953 1585 6
1314 1298 7
1413 1068 4
374 644 1
1972 1258 4
598 514 7
1322 757 8
1312 1279 10
107 762 7
1669 1648 4
192 1533 1
1285 378 3
1461 741 6
785 523 1
182 1089 3
101 432 6
584 1884 3
928 1117 1
1532 744 10
1402 548 9
22 1712 10
504 1267 7
1705 1035 6
1990 1226 10
1928 569 3
555 1803 2
922 1264 3
348 390 10
1690 1666 1
1349 756 8
1085 1271 6
524 952 4
903 1752 6
1491 1121 6
318 1270 9
723 1847 5
901 1075 7
1543 1103 10
257 617 7
1971 1437 1
1395 1716 5
1866 1577 5
192 1060 10
1743 611 6
1873 1231 2
1313 1865 2
871 1963 1
1322 14 3
1424 1147 2
1572 738 9
829 1333 6
672 1801 10
923 504 2
362 778 5
69 1692 6
1157 1444 5
469 1041 10
1561 1517 9
566 649 3
653 428 10
1732 1763 6
1133 1135 4
1495 558 6
908 156 1
1902 1644 2
1847 1249 8
510 1907 1
640 1573 10
787 359 8
9 1943 3
186 677 8
220 57 10
1578 1176 1
367 328 9
207 1533 10
38 1197 10
1135 516 2
0 1191 5
1009 157 7
259 1423 8
620 1410 5
869 1010 7
1779 304 10
1442 517 4
487 264 1
602 504 2
50 1955 7
342 1512 9
205 911 3
131 1471 6
557 734 2
696 384 6
1468 185 5
209 294 10
1239 1784 7
973 577 5
374 1109 7
341 1271 5
1711 699 7
1524 469 6
372 80 7
164 1377 1
1631 244 3
355 1131 5
1640 799 8
812 676 9
467 1629 10
547 1536 6
535 1434 3
598 1854 1
684 1214 1
1321 460 10
294 1803 9
1949 469 5
933 642 4
103 192 5
1427 1512 8
366 309 5
1874 1310 10
1735 429 1
225 1003 3
1878 153 3
693 120 8
74 942 6
919 722 8
196 1182 5
1542 1517 6
903 1323 3
1573 205 1
841 661 7
296 576 6
1105 1077 9
128 326 9
695 907 2
1506 1499 3
261 193 3
1481 822 4
1175 399 6
1629 1188 8
209 1467 3
1579 1941 7
337 1287 3
1284 1005 5
1028 1245 4
883 1075 2
1884 930 4
1031 482 7
535 175 8
1824 327 9
760 1072 6
449 797 7
1820 98 2
747 872 9
713 831 6
1611 893 2
1574 1752 9
169 874 2
598 664 4
1040 361 2
1000 1719 3
1551 650 9
1090 1946 8
1251 398 6
1586 366 9
117 140 4
906 1173 4
1934 240 2
280 1526 6
831 1781 1
1568 185 10
93 176 3
1300 1501 9
743 580 6
1527 1584 8
987 1946 3
799 1680 3
383 837 10
655 1353 5
1051 434 2
379 359 5
934 200 1
1474 471 1
1594 1247 10
916 214 10
938 1886 10
1055 1835 3
99 1191 8
1303 1441 10
1885 1478 5
102 1661 1
1955 1804 9
643 751 7
923 327 2
1620 1 6
510 1831 8
1887 835 6
1067 446 10
1377 1528 5
1666 1284 7
1003 1687 10
1956 1225 6
552 467 2
427 686 1
1034 298 2
914 1331 1
934 224 2
1334 1483 9
1279 76 3
265 418 4
774 927 7
1435 1561 8
375 503 7
1146 1536 5
539 1332 10
133 1242 6
103 97 7
980 1046 6
559 754 9
788 894 8
1607 1472 5
253 1999 1
411 1750 7
1909 320 1
1966 365 4
1745 1307 8
1095 1874 9
33 3 8
463 1548 8
1706 369 2
339 1676 1
627 333 1
356 426 2
593 1178 10
1606 1255 9
638 292 8
1945 329 4
1637 27 9
1591 544 4
367 663 8
1067 425 6
1289 835 8
809 1963 6
974 1071 9
178 1991 5
1699 677 1
1132 1662 9
795 375 9
1228 91 10
930 935 5
689 319 10
1991 1114 8
908 1484 8
480 1868 5
653 27 10
1825 459 8
34 599 1
1945 1550 5
1681 983 2
1603 665 4
1243 1441 9
555 1007 6
376 1770 9
1276 708 4
268 681 6
1119 17 9
1411 458 3
415 1339 3
1578 1634 3
1782 1235 5
1185 327 2
651 775 4
1693 207 3
87 991 7
529 1141 5
1837 1564 1
1061 1615 4
1625 241 3
780 1758 7
68 1854 7
1229 796 8
1485 1722 1
110 1320 10
1540 818 2
1711 991 4
1566 789 6
773 1267 10
221 86 9
71 1447 8
859 904 2
1516 502 3
1612 803 3
1771 858 10
1620 191 3
729 410 6
435 1201 8
1290 714 3
852 5 8
1381 519 2
1893 490 8
1093 1197 10
1247 259 8
220 109 4
661 723 2
379 998 7
236 1374 4
437 1510 4
479 1336 4
72 504 3
212 811 3
899 828 7
1575 1895 4
1808 1836 10
283 997 5
525 1381 6
1409 207 5
1527 448 6
1535 434 1
601 694 1
450 73 10
532 227 4
0 34 3
239 279 2
1509 23 7
135 1551 8
1471 1257 3
1453 179 2
528 220 7
1672 1047 2
1450 526 3
438 243 1
1193 1947 10
657 1409 2
646 676 6
1088 108 3
627 419 4
1742 326 7
1646 360 10
1310 646 4
1501 379 3
803 264 8
1004 1708 2
1722 1295 1
541 26 4
526 627 4
70 1938 6
70 959 10
329 1641 3
1950 647 9
1899 748 1
628 285 2
1927 140 1
1731 1749 6
750 1491 7
995 1923 8
118 1166 1
967 1912 2
162 1814 7
28 110 9
1276 1948 5
588 1223 9
1511 1317 3
238 505 9
1650 996 4
520 537 2
1157 29 2
70 1754 9
1917 623 10
94 1047 7
1174 214 4
1890 492 9
1023 844 4
926 1608 2
105 522 4
1672 799 5
1407 1609 2
996 840 5
1921 878 5
1474 1176 2
1882 92 7
730 874 10
1387 1696 1
1205 1319 2
746 1844 6
670 483 10
895 946 4
1782 464 1
1443 1742 1
311 1901 2
1519 1218 7
767 1114 5
912 1041 3
1509 1233 7
707 1775 2
1513 927 2
240 1482 7
1746 598 9
1029 927 6
1500 334 2
1549 15 4
427 1057 7
76 1812 5
1424 1888 8
1875 1584 10
1221 965 10
224 1068 7
1402 246 1
1391 1888 6
455 1257 9
1237 1795 10
4 391 10
356 229 9
1608 1798 2
1746 903 5
1657 267 10
555 1387 1
1294 1076 6
50 711 3
20 598 10
1341 1432 6
1152 1295 5
1674 1631 1
91 1018 7
975 125 10
549 418 6
1154 861 1
871 1400 10
1718 260 7
872 938 10
260 1533 6
1673 1499 9
673 717 5
1212 1291 8
291 1865 2
930 419 8
266 1097 10
1550 1292 5
1161 723 6
1454 849 4
1087 585 8
457 1876 7
1844 1793 7
897 1731 4
1298 1912 10
154 19 4
1667 40 1
1317 1522 1
95 1654 7
1893 1396 10
1357 669 8
1187 1722 9
1566 199 5
952 1072 8
835 72 9
1008 1000 4
1674 924 2
207 1845 6
1910 90 8
779 1722 2
1008 1297 10
664 57 2
106 1361 1
1556 755 8
346 1143 9
360 1753 7
1597 473 9
1678 365 6
1517 1714 5
1710 838 1
1954 86 1
25 1379 2
1202 1413 7
1191 257 9
706 256 9
730 1503 2
658 109 4
1553 1861 1
1301 1694 7
1900 512 5
372 1757 8
1268 438 2
1708 102 7
731 288 6
619 648 3
1982 1112 2
818 772 7
1726 1396 4
1706 676 10
1151 1746 4
1236 1833 9
741 1588 2
123 333 9
1573 1396 6
1773 871 6
148 1758 4
1904 1143 4
1736 293 6
263 1754 9
1552 1957 6
345 553 9
1320 1490 1
1054 1337 5
120 1023 3
919 1126 2
1478 1475 6
1670 1309 9
485 702 1
1470 142 6
209 1151 2
1903 1025 2
1525 1390 1
209 229 10
1859 915 10
759 140 9
596 1120 3
1274 355 2
427 1390 8
673 1627 4
1276 1542 4
1177 412 4
1260 1119 8
1635 323 5
287 1759 9
1407 1345 3
1126 739 10
981 1269 8
1043 68 3
75 822 6
3 1241 3
680 1923 5
1006 467 2
467 565 7
134 1879 7
357 1266 1
627 140 2
1094 1476 6
1807 1458 2
1431 960 5
123 1690 2
640 979 8
66 409 9
1659 521 8
1719 1427 2
1935 1513 5
1785 1235 3
1478 1317 6
982 242 1
1430 879 6
535 425 8
678 325 7
1170 1124 2
463 301 10
1631 358 6
925 734 6
736 962 3
1093 292 7
452 109 1
1610 21 6
1704 1134 9
321 1884 7
1970 1547 1
858 1835 5
754 672 3
725 1151 8
1661 1182 3
1455 1227 7
610 1746 3
855 1510 5
346 1062 5
462 18 3
325 330 4
192 803 7
1899 234 5
447 158 6
1420 711 2
917 1343 10
383 1965 1
608 1579 4
1417 415 3
1636 229 4
1385 1282 7
506 346 9
24 952 3
1906 574 1
1807 781 7
1000 883 9
1664 197 7
228 815 7
1510 1915 9
772 381 10
1003 1522 10
844 96 4
269 164 10
1347 988 4
66 1619 6
1078 1695 6
1320 351 5
403 523 10
1005 1209 5
1299 644 7
14 374 8
548 537 5
329 758 3
36 1478 5
853 540 4
1540 169 9
203 1523 6
187 287 7
972 603 9
510 1973 10
613 670 2
494 396 4
425 1569 1
293 659 5
1862 1721 4
1356 296 10
1781 941 5
765 1995 1
1207 1200 6
52 537 1
1093 1574 1
202 631 9
1988 155 2
1811 363 9
1371 668 5
476 1053 7
472 788 2
1838 1260 1
1052 1186 10
650 1321 7
924 1018 6
1025 360 3
1411 107 3
478 1679 9
865 1079 10
902 390 2
903 1013 2
1905 112 9
284 1726 10
585 1282 8
1785 1571 3
1016 27 2
1378 8 5
795 1053 2
1936 510 3
1567 1254 7
580 1711 10
164 130 9
296 13 8
1203 396 10
221 444 3
1854 1067 1
825 276 2
1333 1770 2
1578 1070 8
431 884 4
1572 330 8
653 342 10
986 1468 7
438 894 3
1940 1263 10
573 975 6
583 780 7
1369 503 9
1123 670 2
1431 475 3
451 1364 5
174 1832 6
554 654 7
1440 1036 8
55 768 4
1384 1328 1
573 526 6
342 68 2
8 932 3
147 1855 9
726 801 9
319 1916 3
1019 1859 2
419 341 4
1777 407 8
1380 1360 3
890 1904 7
345 156 1
697 1597 3
1293 1662 1
1335 197 8
1111 692 10
1777 1352 6
1598 270 4
1186 1378 8
965 862 9
358 1470 10
241 164 1
1910 1224 10
947 164 9
822 132 7
1401 725 1
354 87 10
981 1774 5
503 1014 2
548 1521 7
1663 1488 3
1233 212 7
1712 906 2
1359 1450 9
47 139 1
1506 1521 8
702 222 8
1889 1916 2
943 1721 1
1864 385 1
598 798 9
119 293 5
1053 1846 5
461 1355 3
1370 1355 4
1762 1047 7
531 1187 5
1178 1628 1
1575 735 10
439 1278 4
1556 340 4
1050 6 3
1889 1056 7
402 1428 10
1705 716 5
366 856 4
914 36 7
282 242 2
300 1880 9
1889 1999 5
1312 1908 7
667 442 2
1702 1963 6
1948 140 3
429 452 5
1007 1538 1
1110 1992 4
285 1991 8
1797 466 9
1311 1059 7
531 197 5
644 1444 9
547 30 4
138 1057 6
1395 1086 7
1311 1444 6
548 1993 6
1700 1789 9
107 1832 5
646 1215 2
1391 432 3
832 1897 2
537 791 4
825 1616 7
212 1147 8
801 362 10
352 642 6
841 705 7
1748 674 3
1918 964 7
1988 1158 7
1813 1495 6
849 303 5
724 1106 9
1750 1016 2
1815 1680 7
807 26 4
1857 1909 4
1536 1184 5
1439 379 2
1610 1505 10
46 1278 3
1780 530 6
1725 776 2
1153 1479 1
668 1150 4
674 814 7
1428 306 9
1202 208 4
931 1405 2
1224 923 1
270 1865 7
1167 1306 1
1015 697 9
1054 592 5
1323 1124 4
65 1421 4
652 1346 10
626 1636 1
1055 1830 6
676 1942 4
925 1746 7
1744 1079 10
427 207 10
1954 1648 4
1207 210 9
629 976 2
378 1430 3
4 357 1
299 1546 8
182 1464 9
1406 629 9
1845 1220 8
260 1991 8
956 1543 2
93 197 2
424 1747 9
1686 1492 2
1778 1646 3
135 459 1
941 888 3
1880 1074 9
769 1589 5
1353 722 7
335 867 2
659 1417 5
1371 567 1
551 362 6
465 350 1
1212 818 4
1846 1706 6
1366 48 8
1594 1912 9
1711 1877 7
554 1251 6
696 463 4
701 1342 8
1244 336 10
830 538 5
1932 919 8
493 1579 9
983 169 5
255 266 9
1461 1997 10
1904 514 8
1995 662 3
130 429 9
1481 755 10
1682 377 4
494 505 2
1484 181 9
1582 1432 10
1533 249 2
843 1249 7
1902 94 6
112 161 6
1639 1572 5
1692 990 9
1638 290 3
582 1241 9
892 502 2
375 340 5
532 1693 5
886 103 1
13 1760 7
172 148 4
985 35 8
422 1295 2
1785 576 5
1068 1654 6
342 463 3
1222 299 2
521 165 1
651 235 6
83 1774 5
474 1818 8
1041 1778 2
233 945 3
1342 907 7
380 889 4
790 1713 8
1886 1655 3
918 236 10
753 1600 1
906 459 3
1061 580 10
984 461 2
1819 1952 3
831 517 9
1834 626 7
1129 1788 1
1552 1755 9
1754 1933 5
1143 592 5
244 1269 5
409 1667 3
150 838 2
1996 855 1
1494 1167 10
1773 887 4
1901 1568 1
1853 220 4
199 1111 10
671 1722 7
1650 1067 3
1 167 4
1115 1851 5
150 1205 9
1282 1966 1
1832 546 1
601 1370 5
652 1504 1
155 579 2
1676 1302 1
1099 75 7
697 1117 2
684 1014 10
876 1762 6
646 1851 5
1121 1557 2
1278 1439 3
1061 268 4
699 763 1
731 902 6
83 188 3
227 1372 7
975 1705 10
708 572 4
606 1906 8
1127 1798 1
120 206 2
980 894 4
1602 1557 4
185 440 7
632 905 7
224 732 3
750 342 8
1519 1429 5
1150 1578 5
1024 1815 8
1273 1821 8
287 1825 2
186 1970 4
1681 128 8
266 440 5
706 1148 7
160 1945 2
830 981 5
186 435 6
810 1683 4
256 1487 10
1418 137 7
125 1480 3
374 597 4
1861 1672 8
690 531 5
1678 905 1
1442 66 2
524 338 2
241 1113 2
1755 1596 2
69 746 2
327 553 1
1108 589 4
672 1575 4
1750 1844 4
610 1406 4
1968 568 2
7 1452 8
255 686 7
1876 483 9
465 150 1
1358 39 7
501 1492 10
345 1226 9
1300 289 2
923 1094 8
1607 563 2
1055 1774 7
1399 1201 8
126 728 2
21 48 8
1151 962 5
560 244 2
1829 425 5
1331 563 4
1710 650 6
827 266 10
196 445 3
782 1481 1
1124 103 10
1448 979 7
517 716 7
814 202 5
1627 1431 4
53 1020 10
1823 142 6
1182 1848 2
1372 1933 7
744 1863 6
1379 503 2
1976 873 5
1333 1613 8
1440 490 2
1579 180 8
788 917 7
367 1258 4
557 907 8
165 822 3
1267 1186 6
927 707 9
717 329 10
910 463 2
1079 1680 7
938 1164 9
1608 125 7
619 699 3
1445 1552 5
1998 586 2
1679 274 5
1758 1729 10
110 1242 7
1278 1537 4
1985 1090 5
1894 1946 6
1915 1711 7
1725 1441 5
78 1779 4
1158 338 9
215 218 7
126 479 1
1376 481 3
906 1773 3
1010 894 1
1450 160 4
982 1661 5
599 988 10
1331 1515 2
1971 1484 3
947 1829 2
1597 930 6
968 1872 2
1463 1301 3
1411 926 1
422 1291 4
1961 580 8
845 958 9
810 1669 1
325 756 8
1293 511 10
1077 1573 4
641 395 3
698 1628 5
1762 472 6
1955 990 4
1428 1375 7
642 1247 7
1604 703 4
1511 538 7
1246 731 3
763 1076 3
352 795 6
63 1678 1
1174 648 7
1941 1157 8
1738 1301 1
490 1333 2
1849 535 2
490 127 7
1917 917 6
1183 1832 3
1112 909 3
1535 1370 6
1795 76 4
846 1756 10
1124 1503 4
668 713 8
1301 67 4
228 1613 1
793 270 7
1065 1797 2
1588 1746 2
918 953 7
360 645 10
1226 503 2
1016 1875 1
1910 1455 6
1209 497 2
828 1060 6
1208 1480 2
745 744 7
815 1681 1
1377 429 1
731 1002 4
61 406 10
1309 1455 9
377 1575 7
1598 1428 5
661 1419 3
1850 1917 1
33 1176 9
934 944 8
424 1388 6
992 259 3
1040 1426 3
839 112 6
1977 1720 10
779 296 9
1072 595 4
773 240 10
1240 1123 9
1967 1920 4
1786 109 5
1690 522 3
233 1751 6
1514 470 10
1782 1619 1
57 10 9
1155 1116 10
635 1450 9
1330 902 9
1762 324 7
1308 694 7
289 1340 4
17 1406 3
982 1587 10
1539 1312 5
1289 1625 4
950 27 1
781 1380 9
1327 1447 4
1122 486 9
832 1742 1
1716 1010 6
583 1129 3
882 364 2
1864 915 7
188 1988 2
33 991 1
958 1203 9
1530 1777 1
1697 388 6
271 216 8
1045 1138 1
1633 1556 10
1064 288 3
887 1383 1
238 117 8
326 1081 8
332 743 10
1906 1375 4
418 1008 4
1258 491 9
1449 701 1
1255 460 6
1020 580 6
1283 254 8
25 799 6
1881 437 2
96 1536 10
84 666 1
463 1982 4
847 721 7
1577 618 5
1935 489 2
770 630 8
1715 1383 3
614 1470 10
1247 1459 7
1051 159 6
254 1146 5
